Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2002-08-12,27.56275749206543,27.771039760579228,26.88583680882967,26.88583680882967,212976
2002-08-13,27.1895751953125,28.0400646468031,26.98997196045202,27.597463290751584,153576
2002-08-14,25.315034866333008,27.25032778670882,24.803004295527952,27.25032778670882,822776
2002-08-15,25.315034866333008,25.31503486633301,25.31503486633301,25.31503486633301,0
2002-08-16,25.254276275634766,26.382474184855564,24.82035400285754,25.18484977137096,811856
2002-08-19,24.629436492919922,25.46256810260366,24.395119965743245,25.46256810260366,205880
2002-08-20,25.315034866333008,26.885831897059838,24.638114306763796,24.803004295527952,3773624
2002-08-21,26.5560359954834,27.215598203492725,25.358411902126175,26.71224691254715,3011064
2002-08-22,27.701597213745117,28.864508302063914,27.293709243570415,27.432564891828903,6732480
2002-08-23,29.367870330810547,30.28778643710065,27.60614627651488,27.944605251422374,4841672
2002-08-26,29.263721466064453,30.027423667593716,29.029402360722827,29.83649679298561,2576912
2002-08-27,28.534738540649414,30.721708693463352,28.29174303409337,29.50672586377836,3694224
2002-08-28,28.560768127441406,28.881869060739508,27.970632172935236,28.447946733213666,1674960
2002-08-29,28.560768127441406,29.07279594423156,28.291735754685043,28.38719919643107,1236544
2002-08-30,30.582849502563477,31.329196542689147,28.63887772600393,28.647556703490103,3762384
2002-09-02,30.895265579223633,31.919321075558933,30.58284101558616,31.068834486972083,2389568
2002-09-03,29.445968627929688,31.199015922747083,29.159580945877664,31.068839222095843,986784
2002-09-04,30.08816909790039,30.374556716129142,28.734331183148402,29.072789999723607,1449856
2002-09-05,29.90593147277832,31.1469484415059,29.506722346633453,31.008092747831327,1061360
2002-09-06,28.795087814331055,30.027428421652505,28.47398684513603,30.027428421652505,907472
2002-09-09,28.42190933227539,29.63689171594518,27.423888088546637,27.423888088546637,880848
2002-09-10,28.42190933227539,28.42190933227539,28.42190933227539,28.42190933227539,0
2002-09-11,29.142223358154297,29.645574862715847,28.578124314932207,28.578124314932207,635936
2002-09-12,29.28973960876465,30.010049182726068,29.09013651673682,29.49802167184806,781968
2002-09-13,28.456626892089844,29.315792606606934,28.213631437957353,28.265702649114832,338264
2002-09-16,27.901199340820312,28.881862519546463,27.68423822619496,28.725651576396654,288592
2002-09-17,28.716976165771484,28.899224054363163,28.309090808729714,28.404551592250247,462952
2002-09-18,27.831777572631836,28.63887199679732,27.597458469641055,28.552087536200965,315432
2002-09-19,27.597448348999023,28.517363823655774,27.250310633917277,27.597448348999023,490848
2002-09-20,27.146194458007812,27.545403745307105,26.495310614080648,26.60813206943324,501072
2002-09-23,26.686220169067383,27.406530093112053,26.573401435863275,27.337103587825126,248504
2002-09-24,25.783662796020508,26.590757189608187,25.49727249783186,26.590757189608187,267912
2002-09-25,25.98325538635254,26.20889541297552,24.99391350641374,25.184840293967884,379544
2002-09-26,26.39116096496582,26.807725410646853,26.208913026810812,26.521337685297663,178136
2002-09-27,26.712247848510742,27.07674353236519,26.304362595907744,26.304362595907744,206288
2002-09-30,25.740278244018555,26.71226286668178,25.184858081289246,26.30437738475737,202232
2002-10-01,25.523317337036133,26.208914232636502,25.080715937854137,25.861776295780388,240192
