Price,Close,High,Low,Open,Volume
Ticker,RACE,RACE,RACE,RACE,RACE
Date,,,,,
2016-04-25,40.03153610229492,40.348359395431984,39.85448915055892,40.29245170259958,211600
2016-04-26,41.05656051635742,41.154402548260514,40.57200696217507,40.75837426065452,491500
2016-04-27,40.9633674621582,41.149734725934934,40.73972958935404,40.83291144391246,377700
2016-04-28,41.93247604370117,42.38907568022745,40.95405231361349,41.05655449046592,1041900
2016-04-29,42.72453308105469,42.97612836728212,41.82065766904511,42.27725375709261,1267300
2016-05-02,41.49451446533203,43.376817194107794,40.58131872546935,43.330226263895845,1323200
2016-05-03,40.95405578613281,41.08824065928052,40.67450663307034,40.86087036533843,450600
2016-05-04,40.93541717529297,41.569063794421666,40.89814300836535,41.121784455270856,614400
2016-05-05,40.00358200073242,40.80495876971257,39.668121627237475,40.80495876971257,682100
2016-05-06,40.28313064575195,40.711772871358136,39.994261204325205,40.106083697260694,472200
2016-05-09,39.994266510009766,40.21790797088932,39.81721953803126,40.15267995202038,299400
2016-05-10,40.46949768066406,40.55802293173221,40.227219168685956,40.23653948704047,501100
2016-05-11,40.21790313720703,40.65586568668421,40.15267512617766,40.23654021959542,382700
2016-05-12,40.1899528503418,40.66518605202437,39.87312953099998,40.5626838671402,307900
2016-05-13,40.67450714111328,41.44792659273517,40.590642038681,40.599958803546635,613200
2016-05-16,40.64655303955078,41.01928764834633,40.56268793030482,40.74905523470259,446300
2016-05-17,39.21152877807617,39.96631112591179,39.146297207051326,39.86380894172169,454800
2016-05-18,38.987884521484375,39.789261298791075,38.820154332994136,39.24879656817585,416200
2016-05-19,37.75786590576172,38.95061076563918,37.375814595665965,38.88538275328089,1007000
2016-05-20,38.233097076416016,38.50332943043698,37.98150180418891,38.39151049433378,355600
2016-05-23,37.8424072265625,38.446378867628404,37.79522289833656,38.20101460095993,245700
2016-05-24,39.0031623840332,39.182464270361834,38.56905720671455,38.63511598588475,728300
2016-05-25,39.63544464111328,39.96573857314901,39.46557816179951,39.84306002692652,389600
2016-05-26,39.54106903076172,39.91854722966372,39.32401465647486,39.739245355180266,209700
2016-05-27,39.61656188964844,39.7392440101074,39.210770229612216,39.682620662218696,211700
2016-05-31,40.04123306274414,40.267719283075,39.87136659752921,40.003484159377805,440900
2016-06-01,40.145042419433594,40.2205366293777,39.69206635996782,39.96573692094063,562600
2016-06-02,41.07930374145508,41.088742767501415,40.18279066347041,40.305469202603554,496500
2016-06-03,40.74900817871094,40.8056315328955,40.343216473555344,40.57914171609076,614500
