Price,Close,High,Low,Open,Volume
Ticker,AUDINR=X,AUDINR=X,AUDINR=X,AUDINR=X,AUDINR=X
Date,,,,,
2003-12-01,33.266998291015625,33.31999969482422,33.06800079345703,33.0880012512207,0
2003-12-02,33.40700149536133,33.43000030517578,33.0989990234375,33.25400161743164,0
2003-12-03,33.54499816894531,33.59299850463867,33.29800033569336,33.40700149536133,0
2003-12-04,33.48500061035156,33.61899948120117,33.369998931884766,33.558998107910156,0
2003-12-05,33.4640007019043,33.52299880981445,33.36899948120117,33.492000579833984,0
2003-12-08,33.66299819946289,33.72100067138672,33.45199966430664,33.49100112915039,0
2003-12-09,33.62799835205078,33.77799987792969,33.479000091552734,33.6619987487793,0
2003-12-10,33.50400161743164,33.72800064086914,33.4739990234375,33.630001068115234,0
2003-12-11,33.60599899291992,33.63600158691406,33.29499816894531,33.50400161743164,0
2003-12-12,33.676998138427734,33.80699920654297,33.57400131225586,33.61000061035156,0
2003-12-15,33.81100082397461,33.91299819946289,33.54100036621094,33.891998291015625,0
2003-12-16,33.790000915527344,33.917999267578125,33.70100021362305,33.83100128173828,0
2003-12-17,33.54499816894531,33.81800079345703,33.47100067138672,33.78499984741211,0
2003-12-18,33.65700149536133,33.78099822998047,33.34400177001953,33.53200149536133,0
2003-12-19,33.39899826049805,33.67900085449219,33.39500045776367,33.65399932861328,0
2003-12-22,33.36199951171875,33.564998626708984,33.27799987792969,33.3489990234375,0
2003-12-23,33.49599838256836,35.19900131225586,33.33100128173828,33.36600112915039,0
2003-12-24,33.74800109863281,33.85300064086914,33.474998474121094,33.4900016784668,0
2003-12-25,33.74599838256836,33.766998291015625,33.6150016784668,33.72200012207031,0
2003-12-26,33.71500015258789,33.9010009765625,33.64699935913086,33.75199890136719,0
2003-12-29,33.874000549316406,33.95100021362305,33.659000396728516,33.69200134277344,0
2003-12-30,34.07899856567383,34.09000015258789,33.85200119018555,33.87799835205078,0
2003-12-31,34.20199966430664,34.33599853515625,34.02899932861328,34.05799865722656,0
2004-01-01,34.2400016784668,34.53900146484375,34.03200149536133,34.249000549316406,0
2004-01-02,34.56999969482422,34.61899948120117,34.14899826049805,34.242000579833984,0
2004-01-05,34.888999938964844,35.013999938964844,34.59700012207031,34.61199951171875,0
2004-01-06,34.99399948120117,35.23500061035156,34.854000091552734,34.895999908447266,0
2004-01-07,34.874000549316406,35.064998626708984,34.81999969482422,35.01100158691406,0
2004-01-08,35.220001220703125,35.275001525878906,34.7859992980957,34.85900115966797,0
2004-01-09,35.263999938964844,35.297000885009766,34.98899841308594,35.21799850463867,0
2004-01-12,35.19599914550781,35.448001861572266,35.11899948120117,35.382999420166016,0
2004-01-13,35.33399963378906,35.4109992980957,35.14799880981445,35.20100021362305,0
2004-01-14,35.09400177001953,35.3380012512207,33.52899932861328,35.3380012512207,0
2004-01-15,35.000999450683594,35.23500061035156,34.79800033569336,35.11800003051758,0
2004-01-16,34.604000091552734,35.05699920654297,34.54399871826172,35.000999450683594,0
2004-01-19,34.20100021362305,34.555999755859375,34.11199951171875,34.555999755859375,0
2004-01-20,34.79199981689453,34.900001525878906,34.20399856567383,34.20500183105469,0
2004-01-21,35.07600021362305,35.125,34.77199935913086,34.81700134277344,0
2004-01-22,35.24700164794922,35.327999114990234,34.948001861572266,35.07500076293945,0
2004-01-23,34.89500045776367,35.3390007019043,34.81700134277344,35.244998931884766,0
2004-01-26,34.797000885009766,35.15999984741211,34.72999954223633,35.073001861572266,0
2004-01-27,35.255001068115234,35.35499954223633,34.74800109863281,34.80799865722656,0
2004-01-28,34.83300018310547,35.35100173950195,34.709999084472656,35.25899887084961,0
2004-01-29,34.4900016784668,35.02799987792969,34.290000915527344,34.832000732421875,0
2004-01-30,34.32400131225586,34.63399887084961,34.125,34.483001708984375,0
2004-02-02,34.263999938964844,34.55099868774414,34.145999908447266,34.439998626708984,0
2004-02-03,34.439998626708984,34.584999084472656,34.26300048828125,34.444000244140625,0
2004-02-04,34.44499969482422,34.584999084472656,34.26300048828125,34.47800064086914,0
2004-02-05,34.439998626708984,34.66400146484375,34.3489990234375,34.444000244140625,0
2004-02-06,34.76499938964844,34.86199951171875,34.347999572753906,34.42599868774414,0
2004-02-09,35.099998474121094,35.18299865722656,34.667999267578125,34.667999267578125,0
2004-02-10,35.257999420166016,35.40599822998047,35.0880012512207,35.09600067138672,0
2004-02-11,35.57400131225586,35.665000915527344,35.029998779296875,35.23699951171875,0
2004-02-12,35.652000427246094,35.7400016784668,35.41400146484375,35.571998596191406,0
2004-02-13,35.82400131225586,35.891998291015625,35.46200180053711,35.64699935913086,0
2004-02-16,35.76300048828125,35.87900161743164,35.66699981689453,35.87900161743164,0
2004-02-17,36.03900146484375,36.11399841308594,35.75299835205078,35.75899887084961,0
2004-02-18,35.70899963378906,36.180999755859375,35.57400131225586,36.040000915527344,0
2004-02-19,35.82699966430664,35.89799880981445,35.55099868774414,35.70399856567383,0
2004-02-20,34.755001068115234,35.8390007019043,34.56700134277344,35.82899856567383,0
2004-02-23,34.94499969482422,35.04499816894531,34.58599853515625,34.89099884033203,0
2004-02-24,35.23500061035156,35.340999603271484,34.78300094604492,34.95000076293945,0
2004-02-25,34.89699935913086,35.37099838256836,34.821998596191406,35.23699951171875,0
2004-02-26,34.81399917602539,34.99100112915039,34.63199996948242,34.882999420166016,0
2004-02-27,34.93000030517578,34.99100112915039,34.571998596191406,34.81700134277344,0
2004-03-01,34.89400100708008,35.099998474121094,34.73899841308594,34.76100158691406,0
2004-03-02,34.29999923706055,34.98099899291992,34.284000396728516,34.900001525878906,0
2004-03-03,33.816001892089844,34.345001220703125,33.41400146484375,34.29800033569336,0
2004-03-04,33.94200134277344,34.183998107910156,33.75899887084961,33.814998626708984,0
2004-03-05,34.47700119018555,34.53799819946289,33.81399917602539,33.94900131225586,0
2004-03-08,34.34700012207031,34.409000396728516,34.08100128173828,34.39899826049805,0
2004-03-09,34.22200012207031,34.597999572753906,34.17900085449219,34.35100173950195,0
2004-03-10,33.83300018310547,34.597999572753906,33.60499954223633,34.35100173950195,0
2004-03-11,33.20600128173828,33.82600021362305,33.07600021362305,33.82600021362305,0
2004-03-12,33.1619987487793,33.23899841308594,32.81100082397461,33.207000732421875,0
2004-03-15,33.27000045776367,33.34299850463867,32.94599914550781,33.1150016784668,0
2004-03-16,33.5,33.56399917602539,33.25600051879883,33.26599884033203,0
2004-03-17,33.43600082397461,33.57899856567383,33.22100067138672,33.5,0
2004-03-18,33.9379997253418,34.01900100708008,33.430999755859375,33.43600082397461,0
2004-03-19,33.819000244140625,33.94499969482422,33.571998596191406,33.94499969482422,0
2004-03-22,33.944000244140625,34.058998107910156,33.51300048828125,33.71799850463867,0
2004-03-23,33.75299835205078,33.99300003051758,33.58300018310547,33.939998626708984,0
2004-03-24,33.242000579833984,33.81399917602539,33.172000885009766,33.749000549316406,0
2004-03-25,33.12300109863281,33.33000183105469,32.90700149536133,33.22600173950195,0
2004-03-26,33.25299835205078,33.26300048828125,32.84400177001953,33.108001708984375,0
2004-03-29,32.869998931884766,33.255001068115234,32.5989990234375,33.255001068115234,0
2004-03-30,33.03499984741211,33.19900131225586,32.81999969482422,32.875,0
2004-03-31,33.1510009765625,33.37699890136719,32.82899856567383,33.03799819946289,0
2004-04-01,33.24700164794922,33.36600112915039,32.91699981689453,33.154998779296875,0
2004-04-02,33.53799819946289,33.53799819946289,32.83100128173828,33.24399948120117,0
2004-04-05,32.83399963378906,33.13199996948242,32.70800018310547,33.027000427246094,0
2004-04-06,33.24100112915039,33.3129997253418,32.74300003051758,32.8380012512207,0
2004-04-07,33.22200012207031,33.428001403808594,32.93899917602539,33.255001068115234,0
2004-04-08,33.16600036621094,33.39500045776367,32.95100021362305,33.215999603271484,0
2004-04-09,33.233001708984375,33.316001892089844,33.0989990234375,33.1609992980957,0
2004-04-12,33.40700149536133,33.50299835205078,33.18000030517578,33.18000030517578,0
2004-04-13,32.90299987792969,33.59400177001953,32.83700180053711,33.395999908447266,0
2004-04-14,32.09299850463867,32.89500045776367,31.86199951171875,32.88399887084961,0
2004-04-15,32.483001708984375,32.54600143432617,31.999000549316406,32.090999603271484,0
2004-04-16,32.560001373291016,32.63199996948242,32.20199966430664,32.48500061035156,0
2004-04-19,32.63800048828125,32.95199966430664,32.53799819946289,32.53799819946289,0
2004-04-20,32.125,32.5880012512207,32.03799819946289,32.48500061035156,0
2004-04-21,32.02299880981445,32.37900161743164,31.902999877929688,32.14099884033203,0
2004-04-22,32.244998931884766,32.321998596191406,31.809999465942383,32.04899978637695,0
2004-04-23,32.52399826049805,32.529998779296875,31.927000045776367,32.24800109863281,0
2004-04-26,32.30099868774414,32.387001037597656,32.04399871826172,32.31999969482422,0
2004-04-27,32.426998138427734,32.50199890136719,32.10900115966797,32.30400085449219,0
2004-04-28,31.844999313354492,32.45399856567383,31.80699920654297,32.4370002746582,0
2004-04-29,31.926000595092773,32.047000885009766,31.49799919128418,31.840999603271484,0
2004-04-30,31.93600082397461,32.0890007019043,31.79199981689453,31.92300033569336,0
2004-05-03,31.89900016784668,32.012001037597656,31.815000534057617,31.999000549316406,0
2004-05-04,32.63999938964844,32.74100112915039,31.9060001373291,31.9060001373291,0
2004-05-05,32.612998962402344,32.805999755859375,32.483001708984375,32.65299987792969,0
2004-05-06,32.244998931884766,32.672000885009766,32.13800048828125,32.61399841308594,0
2004-05-07,31.357999801635742,32.27199935913086,31.218000411987305,32.24700164794922,0
2004-05-10,31.25200080871582,31.434999465942383,30.929000854492188,31.31399917602539,0
2004-05-11,31.545000076293945,31.613000869750977,31.240999221801758,31.256000518798828,0
2004-05-12,31.62700080871582,31.81800079345703,31.402999877929688,31.55699920654297,0
2004-05-13,31.07699966430664,31.770000457763672,30.893999099731445,31.625999450683594,0
2004-05-14,31.35700035095215,31.448999404907227,30.958999633789062,31.07699966430664,0
2004-05-17,31.05699920654297,31.93899917602539,31.062000274658203,31.327999114990234,0
2004-05-18,31.165000915527344,31.270000457763672,30.882999420166016,31.04800033569336,0
2004-05-19,31.367000579833984,31.68400001525879,31.172000885009766,31.172000885009766,0
2004-05-20,31.40999984741211,31.516000747680664,31.180999755859375,31.365999221801758,0
2004-05-21,31.61400032043457,31.81399917602539,31.322999954223633,31.405000686645508,0
2004-05-24,31.489999771118164,31.687999725341797,31.415000915527344,31.68199920654297,0
2004-05-25,32.00899887084961,32.13800048828125,31.45199966430664,31.49799919128418,0
2004-05-26,32.04499816894531,32.22200012207031,31.93199920654297,32.025001525878906,0
2004-05-27,32.487998962402344,32.59000015258789,31.990999221801758,32.042999267578125,0
2004-05-28,32.35599899291992,32.617000579833984,32.24599838256836,32.50899887084961,0
2004-05-31,32.426998138427734,32.59700012207031,32.262001037597656,32.27000045776367,0
2004-06-01,32.13600158691406,32.5620002746582,32.020999908447266,32.41999816894531,0
2004-06-02,31.56999969482422,32.180999755859375,31.45599937438965,32.143001556396484,0
2004-06-03,31.06599998474121,31.679000854492188,30.952999114990234,31.573999404907227,0
2004-06-04,31.347999572753906,31.391000747680664,31.05900001525879,31.066999435424805,0
2004-06-07,31.70599937438965,31.801000595092773,31.33799934387207,31.33799934387207,0
2004-06-08,31.466999053955078,31.81999969482422,31.4060001373291,31.715999603271484,0
2004-06-09,30.91900062561035,31.51300048828125,30.844999313354492,31.469999313354492,0
2004-06-10,31.35099983215332,31.450000762939453,30.783000946044922,30.906999588012695,0
2004-06-11,31.23900032043457,31.357999801635742,31.084999084472656,31.356000900268555,0
2004-06-14,31.148000717163086,31.361000061035156,30.913999557495117,31.079999923706055,0
2004-06-15,31.489999771118164,31.66699981689453,30.78700065612793,31.141000747680664,0
2004-06-16,31.17300033569336,31.584999084472656,31.083999633789062,31.51300048828125,0
2004-06-17,30.94099998474121,31.410999298095703,30.840999603271484,31.18000030517578,0
2004-06-18,31.357999801635742,31.47100067138672,30.90399932861328,30.93600082397461,0
2004-06-21,31.625,31.704999923706055,31.290000915527344,31.437000274658203,0
2004-06-22,31.702999114990234,31.804000854492188,31.391000747680664,31.631000518798828,0
2004-06-23,31.315000534057617,31.81800079345703,31.209999084472656,31.697999954223633,0
2004-06-24,32.016998291015625,32.11199951171875,31.304000854492188,31.308000564575195,0
2004-06-25,31.961999893188477,32.196998596191406,31.850000381469727,32.0359992980957,0
2004-06-28,32.042999267578125,32.15999984741211,31.7810001373291,31.92799949645996,0
2004-06-29,31.715999603271484,32.209999084472656,31.631999969482422,32.04199981689453,0
2004-06-30,32.00400161743164,32.09000015258789,31.579999923706055,31.736000061035156,0
2004-07-01,32.340999603271484,32.37900161743164,31.9060001373291,31.98200035095215,0
2004-07-02,32.564998626708984,32.62300109863281,32.10200119018555,32.34700012207031,0
2004-07-05,32.61199951171875,32.702999114990234,32.45100021362305,32.46099853515625,0
2004-07-06,32.80799865722656,32.99100112915039,32.53200149536133,32.61399841308594,0
2004-07-07,33.0629997253418,33.15299987792969,32.749000549316406,32.80500030517578,0
2004-07-08,32.94200134277344,33.08300018310547,32.805999755859375,33.071998596191406,0
2004-07-09,32.92599868774414,33.111000061035156,32.80400085449219,32.94300079345703,0
2004-07-12,33.14099884033203,33.24700164794922,32.99700164794922,33.117000579833984,0
2004-07-13,33.13999938964844,33.25899887084961,33.000999450683594,33.14799880981445,0
2004-07-14,33.24800109863281,33.37200164794922,33.12300109863281,33.137001037597656,0
2004-07-15,33.20899963378906,33.40800094604492,33.14699935913086,33.25699996948242,0
2004-07-16,33.74300003051758,33.78099822998047,33.1349983215332,33.20899963378906,0
2004-07-19,33.72600173950195,33.867000579833984,33.597999572753906,33.82099914550781,0
2004-07-20,33.426998138427734,33.79899978637695,33.35499954223633,33.720001220703125,0
2004-07-21,32.87099838256836,33.499000549316406,32.7400016784668,33.42399978637695,0
2004-07-22,32.95199966430664,33.150001525878906,32.680999755859375,32.86600112915039,0
2004-07-23,32.750999450683594,33.04999923706055,32.63999938964844,32.959999084472656,0
2004-07-26,32.810001373291016,32.98400115966797,32.611000061035156,32.73400115966797,0
2004-07-27,32.30500030517578,32.98500061035156,32.17599868774414,32.83300018310547,0
2004-07-28,32.262001037597656,32.50299835205078,32.119998931884766,32.301998138427734,0
2004-07-29,32.375,32.483001708984375,32.165000915527344,32.26100158691406,0
2004-07-30,32.529998779296875,32.65399932861328,32.2400016784668,32.37200164794922,0
2004-08-02,32.4379997253418,32.69300079345703,32.4109992980957,32.54600143432617,0
2004-08-03,32.608001708984375,32.70399856567383,32.314998626708984,32.435001373291016,0
2004-08-04,32.6609992980957,32.66999816894531,32.375,32.61399841308594,0
2004-08-05,32.4900016784668,32.68199920654297,32.4630012512207,32.654998779296875,0
2004-08-06,32.888999938964844,33.07699966430664,32.417999267578125,32.48099899291992,0
2004-08-09,33.11399841308594,33.2869987487793,32.895999908447266,32.91999816894531,0
2004-08-10,32.952999114990234,33.2760009765625,32.86600112915039,33.0890007019043,0
2004-08-11,32.98400115966797,33.06100082397461,32.875999450683594,32.952999114990234,0
2004-08-12,32.96900177001953,33.143001556396484,32.82400131225586,32.98400115966797,0
2004-08-13,33.138999938964844,33.18199920654297,32.61000061035156,32.96900177001953,0
2004-08-16,33.176998138427734,33.30500030517578,33.10100173950195,33.10499954223633,0
2004-08-17,33.10499954223633,33.34400177001953,32.96699905395508,33.17599868774414,0
2004-08-18,33.1150016784668,33.24100112915039,32.999000549316406,33.10499954223633,0
2004-08-19,33.553001403808594,33.60100173950195,33.0359992980957,33.11399841308594,0
2004-08-20,33.43199920654297,33.58000183105469,33.33000183105469,33.547000885009766,0
2004-08-23,32.86899948120117,33.40599822998047,32.816001892089844,33.40299987792969,0
2004-08-24,32.57699966430664,32.957000732421875,32.465999603271484,32.86800003051758,0
2004-08-25,32.6349983215332,32.79199981689453,32.486000061035156,32.58000183105469,0
2004-08-26,32.5359992980957,32.77899932861328,32.42100143432617,32.641998291015625,0
2004-08-27,32.505001068115234,32.78099822998047,32.472999572753906,32.534000396728516,0
2004-08-30,32.3129997253418,32.492000579833984,32.176998138427734,32.47600173950195,0
2004-08-31,32.62099838256836,32.737998962402344,32.279998779296875,32.30699920654297,0
2004-09-01,32.500999450683594,32.676998138427734,32.446998596191406,32.6150016784668,0
2004-09-02,32.21900177001953,32.54100036621094,32.12699890136719,32.50400161743164,0
2004-09-03,31.97800064086914,32.3380012512207,31.784000396728516,32.22200012207031,0
2004-09-06,32.01499938964844,32.097999572753906,31.889999389648438,31.937000274658203,0
2004-09-07,32.07600021362305,32.215999603271484,31.878000259399414,32.02199935913086,0
2004-09-08,32.250999450683594,32.292999267578125,31.834999084472656,32.07500076293945,0
2004-09-09,31.89900016784668,32.250999450683594,31.70199966430664,32.25,0
2004-09-10,32.16699981689453,32.28200149536133,31.79199981689453,31.92099952697754,0
2004-09-13,32.15700149536133,32.23899841308594,32.01100158691406,32.12799835205078,0
2004-09-14,32.194000244140625,32.28799819946289,32.00199890136719,32.14699935913086,0
2004-09-15,31.823999404907227,32.20199966430664,31.732999801635742,32.19900131225586,0
2004-09-16,32.01900100708008,32.124000549316406,31.77400016784668,31.823999404907227,0
2004-09-17,31.954999923706055,32.14400100708008,31.88599967956543,32.02299880981445,0
2004-09-20,32.12099838256836,32.17300033569336,31.91900062561035,31.94300079345703,0
2004-09-21,32.20500183105469,32.229000091552734,31.988000869750977,32.11899948120117,0
2004-09-22,32.3129997253418,32.393001556396484,32.12900161743164,32.209999084472656,0
2004-09-23,32.595001220703125,32.79100036621094,32.29399871826172,32.31700134277344,0
2004-09-24,32.70399856567383,32.85599899291992,32.558998107910156,32.65700149536133,0
2004-09-27,32.75699996948242,32.82099914550781,32.46799850463867,32.57500076293945,0
2004-09-28,32.97200012207031,33.07699966430664,32.69200134277344,32.74399948120117,0
2004-09-29,32.86199951171875,33.11600112915039,32.689998626708984,32.96200180053711,0
2004-09-30,33.27799987792969,33.382999420166016,32.75899887084961,32.87200164794922,0
2004-10-01,33.30799865722656,33.39400100708008,33.11899948120117,33.268001556396484,0
2004-10-04,32.96900177001953,33.28499984741211,32.8849983215332,33.28499984741211,0
2004-10-05,33.13199996948242,33.215999603271484,32.90800094604492,32.981998443603516,0
2004-10-06,33.03499984741211,33.332000732421875,33.007999420166016,33.138999938964844,0
2004-10-07,33.29600143432617,33.35900115966797,33.020999908447266,33.0359992980957,0
2004-10-08,33.54199981689453,33.65299987792969,33.20600128173828,33.29399871826172,0
2004-10-11,33.50899887084961,33.676998138427734,33.435001373291016,33.64699935913086,0
2004-10-12,33.37200164794922,33.63399887084961,33.268001556396484,33.51100158691406,0
2004-10-13,33.22200012207031,33.452999114990234,33.02399826049805,33.38100051879883,0
2004-10-14,33.402000427246094,33.5260009765625,33.09199905395508,33.20399856567383,0
2004-10-15,33.45199966430664,33.54100036621094,33.284000396728516,33.39799880981445,0
2004-10-18,33.14699935913086,33.525001525878906,33.10599899291992,33.44499969482422,0
2004-10-19,33.26900100708008,33.388999938964844,33.05500030517578,33.14899826049805,0
2004-10-20,33.564998626708984,33.6870002746582,33.18299865722656,33.263999938964844,0
2004-10-21,33.685001373291016,33.77799987792969,33.54100036621094,33.564998626708984,0
2004-10-22,33.83599853515625,33.83599853515625,33.571998596191406,33.694000244140625,0
2004-10-25,34.058998107910156,34.202999114990234,33.680999755859375,33.757999420166016,0
2004-10-26,34.02899932861328,34.19499969482422,33.909000396728516,34.053001403808594,0
2004-10-27,33.95399856567383,34.20100021362305,33.82899856567383,34.02899932861328,0
2004-10-29,33.917999267578125,34.15399932861328,33.547000885009766,33.94200134277344,0
2004-11-01,33.79800033569336,33.96799850463867,33.736000061035156,33.90700149536133,0
2004-11-02,33.92300033569336,34.00199890136719,33.69599914550781,33.808998107910156,0
2004-11-03,34.18299865722656,34.242000579833984,33.792999267578125,33.93899917602539,0
2004-11-04,34.095001220703125,34.257999420166016,34.0369987487793,34.20199966430664,0
2004-11-05,34.33599853515625,34.38100051879883,33.992000579833984,34.09700012207031,0
2004-11-08,34.17300033569336,34.369998931884766,34.07099914550781,34.31800079345703,0
2004-11-09,34.244998931884766,34.345001220703125,34.02299880981445,34.150001525878906,0
2004-11-10,34.138999938964844,34.40399932861328,34.0880012512207,34.24100112915039,0
2004-11-11,34.44499969482422,34.512001037597656,34.13999938964844,34.145999908447266,0
2004-11-12,34.60499954223633,34.665000915527344,34.40800094604492,34.44300079345703,0
2004-11-15,34.70500183105469,34.8120002746582,34.564998626708984,34.564998626708984,0
2004-11-16,34.74700164794922,34.83399963378906,34.58599853515625,34.702999114990234,0
2004-11-17,35.04600143432617,35.25199890136719,34.73699951171875,34.75699996948242,0
2004-11-18,34.92100143432617,35.30699920654297,34.90599822998047,35.04399871826172,0
